Primary Type,Community Area,Arrest,Counts
CRIM SEXUAL ASSAULT,39.0,True,17
CRIM SEXUAL ASSAULT,40.0,False,249
CRIM SEXUAL ASSAULT,40.0,True,43
CRIM SEXUAL ASSAULT,41.0,False,171
CRIM SEXUAL ASSAULT,41.0,True,16
CRIM SEXUAL ASSAULT,42.0,False,394
CRIM SEXUAL ASSAULT,42.0,True,71
CRIM SEXUAL ASSAULT,43.0,False,855
CRIM SEXUAL ASSAULT,43.0,True,111
CRIM SEXUAL ASSAULT,44.0,False,488
CRIM SEXUAL ASSAULT,44.0,True,69
CRIM SEXUAL ASSAULT,45.0,False,130
CRIM SEXUAL ASSAULT,45.0,True,22
CRIM SEXUAL ASSAULT,46.0,False,432
CRIM SEXUAL ASSAULT,46.0,True,78
CRIM SEXUAL ASSAULT,47.0,False,37
CRIM SEXUAL ASSAULT,47.0,True,9
CRIM SEXUAL ASSAULT,48.0,False,138
CRIM SEXUAL ASSAULT,48.0,True,16
CRIM SEXUAL ASSAULT,49.0,False,661
CRIM SEXUAL ASSAULT,49.0,True,98
CRIM SEXUAL ASSAULT,50.0,False,83
CRIM SEXUAL ASSAULT,50.0,True,17
CRIM SEXUAL ASSAULT,51.0,False,130
CRIM SEXUAL ASSAULT,51.0,True,23
CRIM SEXUAL ASSAULT,52.0,False,77
CRIM SEXUAL ASSAULT,52.0,True,27
CRIM SEXUAL ASSAULT,53.0,False,420
CRIM SEXUAL ASSAULT,53.0,True,68
CRIM SEXUAL ASSAULT,54.0,False,114
CRIM SEXUAL ASSAULT,54.0,True,27
CRIM SEXUAL ASSAULT,55.0,False,38
CRIM SEXUAL ASSAULT,55.0,True,3
CRIM SEXUAL ASSAULT,56.0,False,129
CRIM SEXUAL ASSAULT,56.0,True,20
CRIM SEXUAL ASSAULT,57.0,False,66
CRIM SEXUAL ASSAULT,57.0,True,13
CRIM SEXUAL ASSAULT,58.0,False,181
CRIM SEXUAL ASSAULT,58.0,True,59
CRIM SEXUAL ASSAULT,59.0,False,53
CRIM SEXUAL ASSAULT,59.0,True,11
CRIM SEXUAL ASSAULT,60.0,False,105
CRIM SEXUAL ASSAULT,60.0,True,26
CRIM SEXUAL ASSAULT,61.0,False,405
CRIM SEXUAL ASSAULT,61.0,True,112
CRIM SEXUAL ASSAULT,62.0,False,62
CRIM SEXUAL ASSAULT,62.0,True,10
CRIM SEXUAL ASSAULT,63.0,False,180
CRIM SEXUAL ASSAULT,63.0,True,53
CRIM SEXUAL ASSAULT,64.0,False,46
CRIM SEXUAL ASSAULT,64.0,True,16
CRIM SEXUAL ASSAULT,65.0,False,108
CRIM SEXUAL ASSAULT,65.0,True,31
CRIM SEXUAL ASSAULT,66.0,False,527
CRIM SEXUAL ASSAULT,66.0,True,112
CRIM SEXUAL ASSAULT,67.0,False,711
CRIM SEXUAL ASSAULT,67.0,True,136
CRIM SEXUAL ASSAULT,68.0,False,679
CRIM SEXUAL ASSAULT,68.0,True,122
CRIM SEXUAL ASSAULT,69.0,False,645
CRIM SEXUAL ASSAULT,69.0,True,94
CRIM SEXUAL ASSAULT,70.0,False,170
CRIM SEXUAL ASSAULT,70.0,True,41
CRIM SEXUAL ASSAULT,71.0,False,677
CRIM SEXUAL ASSAULT,71.0,True,91
CRIM SEXUAL ASSAULT,72.0,False,50
CRIM SEXUAL ASSAULT,72.0,True,5
CRIM SEXUAL ASSAULT,73.0,False,266
CRIM SEXUAL ASSAULT,73.0,True,41
CRIM SEXUAL ASSAULT,74.0,False,36
CRIM SEXUAL ASSAULT,74.0,True,12
CRIM SEXUAL ASSAULT,75.0,False,138
CRIM SEXUAL ASSAULT,75.0,True,29
CRIM SEXUAL ASSAULT,76.0,False,42
CRIM SEXUAL ASSAULT,76.0,True,6
CRIM SEXUAL ASSAULT,77.0,False,218
CRIM SEXUAL ASSAULT,77.0,True,36
CRIMINAL DAMAGE,0.0,False,10
CRIMINAL DAMAGE,1.0,False,12399
CRIMINAL DAMAGE,1.0,True,910
CRIMINAL DAMAGE,2.0,False,13172
CRIMINAL DAMAGE,2.0,True,655
CRIMINAL DAMAGE,3.0,False,9123
CRIMINAL DAMAGE,3.0,True,804
CRIMINAL DAMAGE,4.0,False,6680
CRIMINAL DAMAGE,4.0,True,482
CRIMINAL DAMAGE,5.0,False,5282
CRIMINAL DAMAGE,5.0,True,348
CRIMINAL DAMAGE,6.0,False,13503
CRIMINAL DAMAGE,6.0,True,1148
CRIMINAL DAMAGE,7.0,False,12130
CRIMINAL DAMAGE,7.0,True,647
CRIMINAL DAMAGE,8.0,False,14775
CRIMINAL DAMAGE,8.0,True,1400
CRIMINAL DAMAGE,9.0,False,1298
CRIMINAL DAMAGE,9.0,True,50
CRIMINAL DAMAGE,10.0,False,5025
CRIMINAL DAMAGE,10.0,True,238
CRIMINAL DAMAGE,11.0,False,4209
CRIMINAL DAMAGE,11.0,True,301
CRIMINAL DAMAGE,12.0,False,2379
CRIMINAL DAMAGE,12.0,True,73
CRIMINAL DAMAGE,13.0,False,3223
CRIMINAL DAMAGE,13.0,True,153
CRIMINAL DAMAGE,14.0,False,8601
CRIMINAL DAMAGE,14.0,True,706
CRIMINAL DAMAGE,15.0,False,12540
CRIMINAL DAMAGE,15.0,True,846
CRIMINAL DAMAGE,16.0,False,11336
CRIMINAL DAMAGE,16.0,True,882
CRIMINAL DAMAGE,17.0,False,7266
CRIMINAL DAMAGE,17.0,True,358
CRIMINAL DAMAGE,18.0,False,2608
CRIMINAL DAMAGE,18.0,True,114
CRIMINAL DAMAGE,19.0,False,16348
CRIMINAL DAMAGE,19.0,True,1200
CRIMINAL DAMAGE,20.0,False,5042
CRIMINAL DAMAGE,20.0,True,390
CRIMINAL DAMAGE,21.0,False,8220
CRIMINAL DAMAGE,21.0,True,575
CRIMINAL DAMAGE,22.0,False,16691
CRIMINAL DAMAGE,22.0,True,1362
CRIMINAL DAMAGE,23.0,False,19657
CRIMINAL DAMAGE,23.0,True,1496
CRIMINAL DAMAGE,24.0,False,25286
CRIMINAL DAMAGE,24.0,True,1778
CRIMINAL DAMAGE,25.0,False,38384
CRIMINAL DAMAGE,25.0,True,3048
CRIMINAL DAMAGE,26.0,False,10416
CRIMINAL DAMAGE,26.0,True,720
CRIMINAL DAMAGE,27.0,False,10893
CRIMINAL DAMAGE,27.0,True,839
CRIMINAL DAMAGE,28.0,False,19556
CRIMINAL DAMAGE,28.0,True,1375
CRIMINAL DAMAGE,29.0,False,19032
CRIMINAL DAMAGE,29.0,True,1492
CRIMINAL DAMAGE,30.0,False,13222
CRIMINAL DAMAGE,30.0,True,1404
CRIMINAL DAMAGE,31.0,False,8955
CRIMINAL DAMAGE,31.0,True,988
CRIMINAL DAMAGE,32.0,False,7839
CRIMINAL DAMAGE,32.0,True,1068
CRIMINAL DAMAGE,33.0,False,4074
CRIMINAL DAMAGE,33.0,True,365
CRIMINAL DAMAGE,34.0,False,3082
CRIMINAL DAMAGE,34.0,True,182
CRIMINAL DAMAGE,35.0,False,5778
CRIMINAL DAMAGE,35.0,True,365
CRIMINAL DAMAGE,36.0,False,1993
CRIMINAL DAMAGE,36.0,True,100
CRIMINAL DAMAGE,37.0,False,1972
CRIMINAL DAMAGE,37.0,True,197
CRIMINAL DAMAGE,38.0,False,10237
CRIMINAL DAMAGE,38.0,True,706
CRIMINAL DAMAGE,39.0,False,4607
CRIMINAL DAMAGE,39.0,True,229
CRIMINAL DAMAGE,40.0,False,7984
CRIMINAL DAMAGE,40.0,True,542
CRIMINAL DAMAGE,41.0,False,4646
CRIMINAL DAMAGE,41.0,True,195
CRIMINAL DAMAGE,42.0,False,12105
CRIMINAL DAMAGE,42.0,True,886
CRIMINAL DAMAGE,43.0,False,26949
CRIMINAL DAMAGE,43.0,True,1562
CRIMINAL DAMAGE,44.0,False,16288
CRIMINAL DAMAGE,44.0,True,906
CRIMINAL DAMAGE,45.0,False,4045
CRIMINAL DAMAGE,45.0,True,192
CRIMINAL DAMAGE,46.0,False,15703
CRIMINAL DAMAGE,46.0,True,935
CRIMINAL DAMAGE,47.0,False,1499
CRIMINAL DAMAGE,47.0,True,59
CRIMINAL DAMAGE,48.0,False,4940
CRIMINAL DAMAGE,48.0,True,250
CRIMINAL DAMAGE,49.0,False,22463
CRIMINAL DAMAGE,49.0,True,1330
CRIMINAL DAMAGE,50.0,False,3278
CRIMINAL DAMAGE,50.0,True,240
CRIMINAL DAMAGE,51.0,False,6349
CRIMINAL DAMAGE,51.0,True,336
CRIMINAL DAMAGE,52.0,False,6588
CRIMINAL DAMAGE,52.0,True,347
CRIMINAL DAMAGE,53.0,False,15142
CRIMINAL DAMAGE,53.0,True,778
CRIMINAL DAMAGE,54.0,False,4283
CRIMINAL DAMAGE,54.0,True,282
CRIMINAL DAMAGE,55.0,False,2437
CRIMINAL DAMAGE,55.0,True,118
CRIMINAL DAMAGE,56.0,False,8871
CRIMINAL DAMAGE,56.0,True,509
CRIMINAL DAMAGE,57.0,False,3958
CRIMINAL DAMAGE,57.0,True,275
CRIMINAL DAMAGE,58.0,False,9202
CRIMINAL DAMAGE,58.0,True,723
CRIMINAL DAMAGE,59.0,False,4398
CRIMINAL DAMAGE,59.0,True,331
CRIMINAL DAMAGE,60.0,False,7549
CRIMINAL DAMAGE,60.0,True,551
CRIMINAL DAMAGE,61.0,False,14875
CRIMINAL DAMAGE,61.0,True,1398
CRIMINAL DAMAGE,62.0,False,4650
CRIMINAL DAMAGE,62.0,True,382
CRIMINAL DAMAGE,63.0,False,8805
CRIMINAL DAMAGE,63.0,True,736
CRIMINAL DAMAGE,64.0,False,5124
CRIMINAL DAMAGE,64.0,True,276
CRIMINAL DAMAGE,65.0,False,7664
CRIMINAL DAMAGE,65.0,True,524
CRIMINAL DAMAGE,66.0,False,20321
CRIMINAL DAMAGE,66.0,True,1519
CRIMINAL DAMAGE,67.0,False,22465
CRIMINAL DAMAGE,67.0,True,1495
CRIMINAL DAMAGE,68.0,False,19481
CRIMINAL DAMAGE,68.0,True,1297
CRIMINAL DAMAGE,69.0,False,19000
CRIMINAL DAMAGE,69.0,True,1337
CRIMINAL DAMAGE,70.0,False,9732
CRIMINAL DAMAGE,70.0,True,428
CRIMINAL DAMAGE,71.0,False,22036
CRIMINAL DAMAGE,71.0,True,1485
CRIMINAL DAMAGE,72.0,False,3643
CRIMINAL DAMAGE,72.0,True,132
CRIMINAL DAMAGE,73.0,False,10367
CRIMINAL DAMAGE,73.0,True,544
CRIMINAL DAMAGE,74.0,False,2456
CRIMINAL DAMAGE,74.0,True,95
CRIMINAL DAMAGE,75.0,False,6873
CRIMINAL DAMAGE,75.0,True,399
CRIMINAL DAMAGE,76.0,False,3032
CRIMINAL DAMAGE,76.0,True,159
CRIMINAL DAMAGE,77.0,False,7458
CRIMINAL DAMAGE,77.0,True,508
CRIMINAL SEXUAL ASSAULT,1.0,False,142
CRIMINAL SEXUAL ASSAULT,1.0,True,8
CRIMINAL SEXUAL ASSAULT,2.0,False,70
CRIMINAL SEXUAL ASSAULT,2.0,True,8
CRIMINAL SEXUAL ASSAULT,3.0,False,149
CRIMINAL SEXUAL ASSAULT,3.0,True,10
CRIMINAL SEXUAL ASSAULT,4.0,False,89
CRIMINAL SEXUAL ASSAULT,4.0,True,4
CRIMINAL SEXUAL ASSAULT,5.0,False,26
CRIMINAL SEXUAL ASSAULT,5.0,True,2
CRIMINAL SEXUAL ASSAULT,6.0,False,209
CRIMINAL SEXUAL ASSAULT,6.0,True,13
CRIMINAL SEXUAL ASSAULT,7.0,False,84
CRIMINAL SEXUAL ASSAULT,7.0,True,5
CRIMINAL SEXUAL ASSAULT,8.0,False,514
CRIMINAL SEXUAL ASSAULT,8.0,True,20
CRIMINAL SEXUAL ASSAULT,9.0,False,9
CRIMINAL SEXUAL ASSAULT,10.0,False,23
CRIMINAL SEXUAL ASSAULT,10.0,True,1
CRIMINAL SEXUAL ASSAULT,11.0,False,24
CRIMINAL SEXUAL ASSAULT,11.0,True,2
CRIMINAL SEXUAL ASSAULT,12.0,False,10
CRIMINAL SEXUAL ASSAULT,12.0,True,2
CRIMINAL SEXUAL ASSAULT,13.0,False,19
CRIMINAL SEXUAL ASSAULT,13.0,True,3
CRIMINAL SEXUAL ASSAULT,14.0,False,76
CRIMINAL SEXUAL ASSAULT,14.0,True,5
CRIMINAL SEXUAL ASSAULT,15.0,False,61
CRIMINAL SEXUAL ASSAULT,15.0,True,9
CRIMINAL SEXUAL ASSAULT,16.0,False,57
CRIMINAL SEXUAL ASSAULT,16.0,True,7
CRIMINAL SEXUAL ASSAULT,17.0,False,30
CRIMINAL SEXUAL ASSAULT,17.0,True,1
CRIMINAL SEXUAL ASSAULT,18.0,False,11
CRIMINAL SEXUAL ASSAULT,18.0,True,1
CRIMINAL SEXUAL ASSAULT,19.0,False,99
CRIMINAL SEXUAL ASSAULT,19.0,True,8
CRIMINAL SEXUAL ASSAULT,20.0,False,34
CRIMINAL SEXUAL ASSAULT,20.0,True,5
CRIMINAL SEXUAL ASSAULT,21.0,False,23
CRIMINAL SEXUAL ASSAULT,21.0,True,6
CRIMINAL SEXUAL ASSAULT,22.0,False,100
CRIMINAL SEXUAL ASSAULT,22.0,True,8
CRIMINAL SEXUAL ASSAULT,23.0,False,163
CRIMINAL SEXUAL ASSAULT,23.0,True,8
CRIMINAL SEXUAL ASSAULT,24.0,False,151
CRIMINAL SEXUAL ASSAULT,24.0,True,10
CRIMINAL SEXUAL ASSAULT,25.0,False,379
CRIMINAL SEXUAL ASSAULT,25.0,True,30
CRIMINAL SEXUAL ASSAULT,26.0,False,113
CRIMINAL SEXUAL ASSAULT,26.0,True,10
CRIMINAL SEXUAL ASSAULT,27.0,False,113
CRIMINAL SEXUAL ASSAULT,27.0,True,8
CRIMINAL SEXUAL ASSAULT,28.0,False,205
CRIMINAL SEXUAL ASSAULT,28.0,True,12
CRIMINAL SEXUAL ASSAULT,29.0,False,226
CRIMINAL SEXUAL ASSAULT,29.0,True,9
CRIMINAL SEXUAL ASSAULT,30.0,False,113
CRIMINAL SEXUAL ASSAULT,30.0,True,14
CRIMINAL SEXUAL ASSAULT,31.0,False,72
CRIMINAL SEXUAL ASSAULT,31.0,True,7
CRIMINAL SEXUAL ASSAULT,32.0,False,173
CRIMINAL SEXUAL ASSAULT,32.0,True,10
CRIMINAL SEXUAL ASSAULT,33.0,False,60
CRIMINAL SEXUAL ASSAULT,33.0,True,1
CRIMINAL SEXUAL ASSAULT,34.0,False,16
CRIMINAL SEXUAL ASSAULT,35.0,False,65
CRIMINAL SEXUAL ASSAULT,35.0,True,8
CRIMINAL SEXUAL ASSAULT,36.0,False,16
CRIMINAL SEXUAL ASSAULT,36.0,True,1
CRIMINAL SEXUAL ASSAULT,37.0,False,14
CRIMINAL SEXUAL ASSAULT,38.0,False,74
CRIMINAL SEXUAL ASSAULT,38.0,True,1
CRIMINAL SEXUAL ASSAULT,39.0,False,37
CRIMINAL SEXUAL ASSAULT,39.0,True,2
CRIMINAL SEXUAL ASSAULT,40.0,False,48
CRIMINAL SEXUAL ASSAULT,40.0,True,4
CRIMINAL SEXUAL ASSAULT,41.0,False,66
CRIMINAL SEXUAL ASSAULT,41.0,True,3
CRIMINAL SEXUAL ASSAULT,42.0,False,92
CRIMINAL SEXUAL ASSAULT,42.0,True,8
CRIMINAL SEXUAL ASSAULT,43.0,False,251
CRIMINAL SEXUAL ASSAULT,43.0,True,19
CRIMINAL SEXUAL ASSAULT,44.0,False,122
CRIMINAL SEXUAL ASSAULT,44.0,True,11
CRIMINAL SEXUAL ASSAULT,45.0,False,22
CRIMINAL SEXUAL ASSAULT,45.0,True,2
CRIMINAL SEXUAL ASSAULT,46.0,False,95
CRIMINAL SEXUAL ASSAULT,46.0,True,7
CRIMINAL SEXUAL ASSAULT,47.0,False,10
CRIMINAL SEXUAL ASSAULT,47.0,True,2
CRIMINAL SEXUAL ASSAULT,48.0,False,38
CRIMINAL SEXUAL ASSAULT,48.0,True,2
CRIMINAL SEXUAL ASSAULT,49.0,False,154
CRIMINAL SEXUAL ASSAULT,49.0,True,14
CRIMINAL SEXUAL ASSAULT,50.0,False,19
CRIMINAL SEXUAL ASSAULT,50.0,True,1
CRIMINAL SEXUAL ASSAULT,51.0,False,23
CRIMINAL SEXUAL ASSAULT,52.0,False,18
CRIMINAL SEXUAL ASSAULT,52.0,True,4
CRIMINAL SEXUAL ASSAULT,53.0,False,64
CRIMINAL SEXUAL ASSAULT,53.0,True,13
CRIMINAL SEXUAL ASSAULT,54.0,False,31
CRIMINAL SEXUAL ASSAULT,54.0,True,1
CRIMINAL SEXUAL ASSAULT,55.0,False,10
CRIMINAL SEXUAL ASSAULT,55.0,True,1
CRIMINAL SEXUAL ASSAULT,56.0,False,39
CRIMINAL SEXUAL ASSAULT,57.0,False,24
CRIMINAL SEXUAL ASSAULT,57.0,True,1
CRIMINAL SEXUAL ASSAULT,58.0,False,54
CRIMINAL SEXUAL ASSAULT,58.0,True,3
CRIMINAL SEXUAL ASSAULT,59.0,False,26
CRIMINAL SEXUAL ASSAULT,60.0,False,32
CRIMINAL SEXUAL ASSAULT,60.0,True,3
CRIMINAL SEXUAL ASSAULT,61.0,False,97
CRIMINAL SEXUAL ASSAULT,61.0,True,8
CRIMINAL SEXUAL ASSAULT,62.0,False,14
CRIMINAL SEXUAL ASSAULT,62.0,True,1
CRIMINAL SEXUAL ASSAULT,63.0,False,52
CRIMINAL SEXUAL ASSAULT,63.0,True,2
CRIMINAL SEXUAL ASSAULT,64.0,False,11
CRIMINAL SEXUAL ASSAULT,64.0,True,1
CRIMINAL SEXUAL ASSAULT,65.0,False,31
CRIMINAL SEXUAL ASSAULT,65.0,True,6
CRIMINAL SEXUAL ASSAULT,66.0,False,148
CRIMINAL SEXUAL ASSAULT,66.0,True,9
CRIMINAL SEXUAL ASSAULT,67.0,False,145
CRIMINAL SEXUAL ASSAULT,67.0,True,10
CRIMINAL SEXUAL ASSAULT,68.0,False,153
CRIMINAL SEXUAL ASSAULT,68.0,True,17
CRIMINAL SEXUAL ASSAULT,69.0,False,147
CRIMINAL SEXUAL ASSAULT,69.0,True,12
CRIMINAL SEXUAL ASSAULT,70.0,False,47
CRIMINAL SEXUAL ASSAULT,70.0,True,2
CRIMINAL SEXUAL ASSAULT,71.0,False,149
CRIMINAL SEXUAL ASSAULT,71.0,True,9
CRIMINAL SEXUAL ASSAULT,72.0,False,17
CRIMINAL SEXUAL ASSAULT,73.0,False,69
CRIMINAL SEXUAL ASSAULT,73.0,True,6
CRIMINAL SEXUAL ASSAULT,74.0,False,8
CRIMINAL SEXUAL ASSAULT,75.0,False,27
CRIMINAL SEXUAL ASSAULT,75.0,True,2
CRIMINAL SEXUAL ASSAULT,76.0,False,25
CRIMINAL SEXUAL ASSAULT,76.0,True,1
CRIMINAL SEXUAL ASSAULT,77.0,False,105
CRIMINAL SEXUAL ASSAULT,77.0,True,2
CRIMINAL TRESPASS,0.0,True,1
CRIMINAL TRESPASS,1.0,False,1360
CRIMINAL TRESPASS,1.0,True,2807
CRIMINAL TRESPASS,2.0,False,1082
CRIMINAL TRESPASS,2.0,True,871
CRIMINAL TRESPASS,3.0,False,1132
CRIMINAL TRESPASS,3.0,True,2911
CRIMINAL TRESPASS,4.0,False,651
CRIMINAL TRESPASS,4.0,True,723
CRIMINAL TRESPASS,5.0,False,573
CRIMINAL TRESPASS,5.0,True,1224
CRIMINAL TRESPASS,6.0,False,1734
CRIMINAL TRESPASS,6.0,True,2508
CRIMINAL TRESPASS,7.0,False,1274
CRIMINAL TRESPASS,7.0,True,2038
CRIMINAL TRESPASS,8.0,False,2943
CRIMINAL TRESPASS,8.0,True,10963
CRIMINAL TRESPASS,9.0,False,140
CRIMINAL TRESPASS,9.0,True,58
CRIMINAL TRESPASS,10.0,False,482
CRIMINAL TRESPASS,10.0,True,334
CRIMINAL TRESPASS,11.0,False,336
CRIMINAL TRESPASS,11.0,True,453
CRIMINAL TRESPASS,12.0,False,234
CRIMINAL TRESPASS,12.0,True,90
CRIMINAL TRESPASS,13.0,False,306
CRIMINAL TRESPASS,13.0,True,253
CRIMINAL TRESPASS,14.0,False,564
CRIMINAL TRESPASS,14.0,True,977
CRIMINAL TRESPASS,15.0,False,816
CRIMINAL TRESPASS,15.0,True,1146
CRIMINAL TRESPASS,16.0,False,715
CRIMINAL TRESPASS,16.0,True,907
CRIMINAL TRESPASS,17.0,False,459
CRIMINAL TRESPASS,17.0,True,448
CRIMINAL TRESPASS,18.0,False,147
CRIMINAL TRESPASS,18.0,True,93
CRIMINAL TRESPASS,19.0,False,824
CRIMINAL TRESPASS,19.0,True,1665
CRIMINAL TRESPASS,20.0,False,286
CRIMINAL TRESPASS,20.0,True,386
CRIMINAL TRESPASS,21.0,False,509
CRIMINAL TRESPASS,21.0,True,782
CRIMINAL TRESPASS,22.0,False,1113
CRIMINAL TRESPASS,22.0,True,1683
CRIMINAL TRESPASS,23.0,False,1331
CRIMINAL TRESPASS,23.0,True,2345
CRIMINAL TRESPASS,24.0,False,1698
CRIMINAL TRESPASS,24.0,True,2696
CRIMINAL TRESPASS,25.0,False,2714
CRIMINAL TRESPASS,25.0,True,5545
CRIMINAL TRESPASS,26.0,False,729
CRIMINAL TRESPASS,26.0,True,1402
CRIMINAL TRESPASS,27.0,False,823
CRIMINAL TRESPASS,27.0,True,1799
CRIMINAL TRESPASS,28.0,False,1835
CRIMINAL TRESPASS,28.0,True,8492
CRIMINAL TRESPASS,29.0,False,1104
CRIMINAL TRESPASS,29.0,True,2999
CRIMINAL TRESPASS,30.0,False,741
CRIMINAL TRESPASS,30.0,True,1119
CRIMINAL TRESPASS,31.0,False,541
CRIMINAL TRESPASS,31.0,True,1136
CRIMINAL TRESPASS,32.0,False,1742
CRIMINAL TRESPASS,32.0,True,6358
CRIMINAL TRESPASS,33.0,False,1213
CRIMINAL TRESPASS,33.0,True,6183
CRIMINAL TRESPASS,34.0,False,250
CRIMINAL TRESPASS,34.0,True,874
CRIMINAL TRESPASS,35.0,False,773
CRIMINAL TRESPASS,35.0,True,5375
CRIMINAL TRESPASS,36.0,False,226
CRIMINAL TRESPASS,36.0,True,359
CRIMINAL TRESPASS,37.0,False,174
CRIMINAL TRESPASS,37.0,True,918
CRIMINAL TRESPASS,38.0,False,795
CRIMINAL TRESPASS,38.0,True,2273
CRIMINAL TRESPASS,39.0,False,449
CRIMINAL TRESPASS,39.0,True,634
CRIMINAL TRESPASS,40.0,False,564
CRIMINAL TRESPASS,40.0,True,2088
CRIMINAL TRESPASS,41.0,False,472
CRIMINAL TRESPASS,41.0,True,687
CRIMINAL TRESPASS,42.0,False,1147
CRIMINAL TRESPASS,42.0,True,3917
CRIMINAL TRESPASS,43.0,False,1977
CRIMINAL TRESPASS,43.0,True,3826
CRIMINAL TRESPASS,44.0,False,1272
CRIMINAL TRESPASS,44.0,True,2711
CRIMINAL TRESPASS,45.0,False,346
CRIMINAL TRESPASS,45.0,True,327
CRIMINAL TRESPASS,46.0,False,1153
CRIMINAL TRESPASS,46.0,True,1963
CRIMINAL TRESPASS,47.0,False,100
CRIMINAL TRESPASS,47.0,True,93
CRIMINAL TRESPASS,48.0,False,315
CRIMINAL TRESPASS,48.0,True,432
CRIMINAL TRESPASS,49.0,False,1674
CRIMINAL TRESPASS,49.0,True,3097
CRIMINAL TRESPASS,50.0,False,273
CRIMINAL TRESPASS,50.0,True,558
CRIMINAL TRESPASS,51.0,False,469
CRIMINAL TRESPASS,51.0,True,865
CRIMINAL TRESPASS,52.0,False,349
CRIMINAL TRESPASS,52.0,True,300
CRIMINAL TRESPASS,53.0,False,961
CRIMINAL TRESPASS,53.0,True,1224
CRIMINAL TRESPASS,54.0,False,286
CRIMINAL TRESPASS,54.0,True,746
CRIMINAL TRESPASS,55.0,False,186
CRIMINAL TRESPASS,55.0,True,152
CRIMINAL TRESPASS,56.0,False,448
CRIMINAL TRESPASS,56.0,True,957
CRIMINAL TRESPASS,57.0,False,172
CRIMINAL TRESPASS,57.0,True,183
CRIMINAL TRESPASS,58.0,False,460
CRIMINAL TRESPASS,58.0,True,591
CRIMINAL TRESPASS,59.0,False,205
CRIMINAL TRESPASS,59.0,True,303
CRIMINAL TRESPASS,60.0,False,432
CRIMINAL TRESPASS,60.0,True,687
CRIMINAL TRESPASS,61.0,False,934
CRIMINAL TRESPASS,61.0,True,1955
CRIMINAL TRESPASS,62.0,False,218
CRIMINAL TRESPASS,62.0,True,328
CRIMINAL TRESPASS,63.0,False,420
CRIMINAL TRESPASS,63.0,True,688
CRIMINAL TRESPASS,64.0,False,266
CRIMINAL TRESPASS,64.0,True,223
CRIMINAL TRESPASS,65.0,False,362
CRIMINAL TRESPASS,65.0,True,427
CRIMINAL TRESPASS,66.0,False,1218
CRIMINAL TRESPASS,66.0,True,2471
CRIMINAL TRESPASS,67.0,False,1347
CRIMINAL TRESPASS,67.0,True,2712
CRIMINAL TRESPASS,68.0,False,1257
CRIMINAL TRESPASS,68.0,True,2823
CRIMINAL TRESPASS,69.0,False,1404
CRIMINAL TRESPASS,69.0,True,4477
CRIMINAL TRESPASS,70.0,False,658
CRIMINAL TRESPASS,70.0,True,585
CRIMINAL TRESPASS,71.0,False,1916
CRIMINAL TRESPASS,71.0,True,3656
CRIMINAL TRESPASS,72.0,False,419
CRIMINAL TRESPASS,72.0,True,312
CRIMINAL TRESPASS,73.0,False,783
CRIMINAL TRESPASS,73.0,True,1311
CRIMINAL TRESPASS,74.0,False,265
CRIMINAL TRESPASS,74.0,True,212
CRIMINAL TRESPASS,75.0,False,669
CRIMINAL TRESPASS,75.0,True,760
CRIMINAL TRESPASS,76.0,False,423
CRIMINAL TRESPASS,76.0,True,2904
CRIMINAL TRESPASS,77.0,False,874
CRIMINAL TRESPASS,77.0,True,1392
DECEPTIVE PRACTICE,0.0,False,9
DECEPTIVE PRACTICE,1.0,False,4242
DECEPTIVE PRACTICE,1.0,True,669
DECEPTIVE PRACTICE,2.0,False,4878
DECEPTIVE PRACTICE,2.0,True,356
DECEPTIVE PRACTICE,3.0,False,5351
DECEPTIVE PRACTICE,3.0,True,1550
DECEPTIVE PRACTICE,4.0,False,3006
DECEPTIVE PRACTICE,4.0,True,252
DECEPTIVE PRACTICE,5.0,False,2741
DECEPTIVE PRACTICE,5.0,True,265
DECEPTIVE PRACTICE,6.0,False,10693
DECEPTIVE PRACTICE,6.0,True,1356
DECEPTIVE PRACTICE,7.0,False,7283
DECEPTIVE PRACTICE,7.0,True,707
DECEPTIVE PRACTICE,8.0,False,20944
DECEPTIVE PRACTICE,8.0,True,4208
DECEPTIVE PRACTICE,9.0,False,647
DECEPTIVE PRACTICE,9.0,True,18
DECEPTIVE PRACTICE,10.0,False,2469
DECEPTIVE PRACTICE,10.0,True,168
DECEPTIVE PRACTICE,11.0,False,1942
DECEPTIVE PRACTICE,11.0,True,181
DECEPTIVE PRACTICE,12.0,False,1203
DECEPTIVE PRACTICE,12.0,True,42
DECEPTIVE PRACTICE,13.0,False,1351
DECEPTIVE PRACTICE,13.0,True,79
DECEPTIVE PRACTICE,14.0,False,2234
DECEPTIVE PRACTICE,14.0,True,334
DECEPTIVE PRACTICE,15.0,False,4311
DECEPTIVE PRACTICE,15.0,True,475
DECEPTIVE PRACTICE,16.0,False,3180
DECEPTIVE PRACTICE,16.0,True,280
DECEPTIVE PRACTICE,17.0,False,2636
DECEPTIVE PRACTICE,17.0,True,166
DECEPTIVE PRACTICE,18.0,False,805
DECEPTIVE PRACTICE,18.0,True,48
DECEPTIVE PRACTICE,19.0,False,4851
DECEPTIVE PRACTICE,19.0,True,527
DECEPTIVE PRACTICE,20.0,False,1363
DECEPTIVE PRACTICE,20.0,True,161
DECEPTIVE PRACTICE,21.0,False,2750
